GID_0,NAME_1,NAME_2,window_size,threshold_percentage,count_over_threshold,percent_over_threshold,count_valid_years
GHA,Ashanti,Adansi Akrofuom,3,55,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,3,60,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,3,65,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,3,70,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,3,75,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,3,80,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,3,85,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,3,90,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,4,40,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,4,45,27,90.0,30
GHA,Ashanti,Adansi Akrofuom,4,50,21,70.0,30
GHA,Ashanti,Adansi Akrofuom,4,55,9,30.0,30
GHA,Ashanti,Adansi Akrofuom,4,60,1,3.3333333333333335,30
GHA,Ashanti,Adansi Akrofuom,4,65,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,4,70,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,4,75,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,4,80,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,4,85,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,4,90,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,5,40,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,5,45,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,5,50,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,5,55,26,86.66666666666667,30
GHA,Ashanti,Adansi Akrofuom,5,60,19,63.33333333333333,30
GHA,Ashanti,Adansi Akrofuom,5,65,5,16.666666666666664,30
GHA,Ashanti,Adansi Akrofuom,5,70,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,5,75,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,5,80,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,5,85,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,5,90,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,6,40,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,6,45,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,6,50,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,6,55,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,6,60,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,6,65,26,86.66666666666667,30
GHA,Ashanti,Adansi Akrofuom,6,70,11,36.666666666666664,30
GHA,Ashanti,Adansi Akrofuom,6,75,1,3.3333333333333335,30
GHA,Ashanti,Adansi Akrofuom,6,80,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,6,85,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,6,90,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,7,40,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,7,45,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,7,50,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,7,55,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,7,60,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,7,65,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,7,70,29,96.66666666666667,30
GHA,Ashanti,Adansi Akrofuom,7,75,25,83.33333333333334,30
GHA,Ashanti,Adansi Akrofuom,7,80,8,26.666666666666668,30
GHA,Ashanti,Adansi Akrofuom,7,85,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,7,90,0,0.0,30
GHA,Ashanti,Adansi Akrofuom,8,40,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,45,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,50,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,55,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,60,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,65,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,70,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,75,30,100.0,30
GHA,Ashanti,Adansi Akrofuom,8,80,29,96.66666666666667,30
GHA,Ashanti,Adansi Akrofuom,8,85,22,73.33333333333333,30
GHA,Ashanti,Adansi Akrofuom,8,90,4,13.333333333333334,30
GHA,Ashanti,Adansi Asokwa,2,40,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,45,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,50,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,55,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,60,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,65,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,70,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,75,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,80,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,85,0,0.0,30
GHA,Ashanti,Adansi Asokwa,2,90,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,40,20,66.66666666666666,30
GHA,Ashanti,Adansi Asokwa,3,45,7,23.333333333333332,30
GHA,Ashanti,Adansi Asokwa,3,50,1,3.3333333333333335,30
GHA,Ashanti,Adansi Asokwa,3,55,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,60,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,65,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,70,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,75,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,80,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,85,0,0.0,30
GHA,Ashanti,Adansi Asokwa,3,90,0,0.0,30
GHA,Ashanti,Adansi Asokwa,4,40,30,100.0,30
GHA,Ashanti,Adansi Asokwa,4,45,25,83.33333333333334,30
GHA,Ashanti,Adansi Asokwa,4,50,19,63.33333333333333,30
GHA,Ashanti,Adansi Asokwa,4,55,8,26.666666666666668,30
GHA,Ashanti,Adansi Asokwa,4,60,1,3.3333333333333335,30
GHA,Ashanti,Adansi Asokwa,4,65,0,0.0,30
GHA,Ashanti,Adansi Asokwa,4,70,0,0.0,30
GHA,Ashanti,Adansi Asokwa,4,75,0,0.0,30
GHA,Ashanti,Adansi Asokwa,4,80,0,0.0,30
GHA,Ashanti,Adansi Asokwa,4,85,0,0.0,30
GHA,Ashanti,Adansi Asokwa,4,90,0,0.0,30
GHA,Ashanti,Adansi Asokwa,5,40,30,100.0,30
GHA,Ashanti,Adansi Asokwa,5,45,30,100.0,30
GHA,Ashanti,Adansi Asokwa,5,50,30,100.0,30
GHA,Ashanti,Adansi Asokwa,5,55,22,73.33333333333333,30
GHA,Ashanti,Adansi Asokwa,5,60,17,56.666666666666664,30
GHA,Ashanti,Adansi Asokwa,5,65,3,10.0,30
GHA,Ashanti,Adansi Asokwa,5,70,0,0.0,30
GHA,Ashanti,Adansi Asokwa,5,75,0,0.0,30
GHA,Ashanti,Adansi Asokwa,5,80,0,0.0,30
GHA,Ashanti,Adansi Asokwa,5,85,0,0.0,30
GHA,Ashanti,Adansi Asokwa,5,90,0,0.0,30
GHA,Ashanti,Adansi Asokwa,6,40,30,100.0,30
GHA,Ashanti,Adansi Asokwa,6,45,30,100.0,30
GHA,Ashanti,Adansi Asokwa,6,50,30,100.0,30
GHA,Ashanti,Adansi Asokwa,6,55,30,100.0,30
GHA,Ashanti,Adansi Asokwa,6,60,30,100.0,30
GHA,Ashanti,Adansi Asokwa,6,65,26,86.66666666666667,30
GHA,Ashanti,Adansi Asokwa,6,70,9,30.0,30
GHA,Ashanti,Adansi Asokwa,6,75,0,0.0,30
GHA,Ashanti,Adansi Asokwa,6,80,0,0.0,30
GHA,Ashanti,Adansi Asokwa,6,85,0,0.0,30
GHA,Ashanti,Adansi Asokwa,6,90,0,0.0,30
GHA,Ashanti,Adansi Asokwa,7,40,30,100.0,30
GHA,Ashanti,Adansi Asokwa,7,45,30,100.0,30
GHA,Ashanti,Adansi Asokwa,7,50,30,100.0,30
GHA,Ashanti,Adansi Asokwa,7,55,30,100.0,30
GHA,Ashanti,Adansi Asokwa,7,60,30,100.0,30
GHA,Ashanti,Adansi Asokwa,7,65,30,100.0,30
GHA,Ashanti,Adansi Asokwa,7,70,29,96.66666666666667,30
GHA,Ashanti,Adansi Asokwa,7,75,22,73.33333333333333,30
GHA,Ashanti,Adansi Asokwa,7,80,5,16.666666666666664,30
GHA,Ashanti,Adansi Asokwa,7,85,0,0.0,30
GHA,Ashanti,Adansi Asokwa,7,90,0,0.0,30
GHA,Ashanti,Adansi Asokwa,8,40,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,45,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,50,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,55,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,60,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,65,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,70,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,75,30,100.0,30
GHA,Ashanti,Adansi Asokwa,8,80,28,93.33333333333333,30
GHA,Ashanti,Adansi Asokwa,8,85,20,66.66666666666666,30
GHA,Ashanti,Adansi Asokwa,8,90,3,10.0,30
GHA,Ashanti,Adansi North,2,40,0,0.0,30
GHA,Ashanti,Adansi North,2,45,0,0.0,30
GHA,Ashanti,Adansi North,2,50,0,0.0,30
GHA,Ashanti,Adansi North,2,55,0,0.0,30
GHA,Ashanti,Adansi North,2,60,0,0.0,30
GHA,Ashanti,Adansi North,2,65,0,0.0,30
GHA,Ashanti,Adansi North,2,70,0,0.0,30
GHA,Ashanti,Adansi North,2,75,0,0.0,30
GHA,Ashanti,Adansi North,2,80,0,0.0,30
GHA,Ashanti,Adansi North,2,85,0,0.0,30
GHA,Ashanti,Adansi North,2,90,0,0.0,30
GHA,Ashanti,Adansi North,3,40,19,63.33333333333333,30
GHA,Ashanti,Adansi North,3,45,6,20.0,30
GHA,Ashanti,Adansi North,3,50,2,6.666666666666667,30
GHA,Ashanti,Adansi North,3,55,0,0.0,30
GHA,Ashanti,Adansi North,3,60,0,0.0,30
GHA,Ashanti,Adansi North,3,65,0,0.0,30
GHA,Ashanti,Adansi North,3,70,0,0.0,30
GHA,Ashanti,Adansi North,3,75,0,0.0,30
GHA,Ashanti,Adansi North,3,80,0,0.0,30
GHA,Ashanti,Adansi North,3,85,0,0.0,30
GHA,Ashanti,Adansi North,3,90,0,0.0,30
GHA,Ashanti,Adansi North,4,40,30,100.0,30
GHA,Ashanti,Adansi North,4,45,24,80.0,30
GHA,Ashanti,Adansi North,4,50,20,66.66666666666666,30
GHA,Ashanti,Adansi North,4,55,8,26.666666666666668,30
GHA,Ashanti,Adansi North,4,60,2,6.666666666666667,30
GHA,Ashanti,Adansi North,4,65,0,0.0,30
GHA,Ashanti,Adansi North,4,70,0,0.0,30
GHA,Ashanti,Adansi North,4,75,0,0.0,30
GHA,Ashanti,Adansi North,4,80,0,0.0,30
GHA,Ashanti,Adansi North,4,85,0,0.0,30
GHA,Ashanti,Adansi North,4,90,0,0.0,30
GHA,Ashanti,Adansi North,5,40,30,100.0,30
GHA,Ashanti,Adansi North,5,45,30,100.0,30
GHA,Ashanti,Adansi North,5,50,30,100.0,30
GHA,Ashanti,Adansi North,5,55,26,86.66666666666667,30
GHA,Ashanti,Adansi North,5,60,17,56.666666666666664,30
GHA,Ashanti,Adansi North,5,65,2,6.666666666666667,30
GHA,Ashanti,Adansi North,5,70,0,0.0,30
GHA,Ashanti,Adansi North,5,75,0,0.0,30
GHA,Ashanti,Adansi North,5,80,0,0.0,30
GHA,Ashanti,Adansi North,5,85,0,0.0,30
GHA,Ashanti,Adansi North,5,90,0,0.0,30
GHA,Ashanti,Adansi North,6,40,30,100.0,30
GHA,Ashanti,Adansi North,6,45,30,100.0,30
GHA,Ashanti,Adansi North,6,50,30,100.0,30
GHA,Ashanti,Adansi North,6,55,30,100.0,30
GHA,Ashanti,Adansi North,6,60,29,96.66666666666667,30
GHA,Ashanti,Adansi North,6,65,26,86.66666666666667,30
GHA,Ashanti,Adansi North,6,70,7,23.333333333333332,30
GHA,Ashanti,Adansi North,6,75,0,0.0,30
GHA,Ashanti,Adansi North,6,80,0,0.0,30
GHA,Ashanti,Adansi North,6,85,0,0.0,30
GHA,Ashanti,Adansi North,6,90,0,0.0,30
GHA,Ashanti,Adansi North,7,40,30,100.0,30
GHA,Ashanti,Adansi North,7,45,30,100.0,30
GHA,Ashanti,Adansi North,7,50,30,100.0,30
GHA,Ashanti,Adansi North,7,55,30,100.0,30
GHA,Ashanti,Adansi North,7,60,30,100.0,30
GHA,Ashanti,Adansi North,7,65,30,100.0,30
GHA,Ashanti,Adansi North,7,70,29,96.66666666666667,30
GHA,Ashanti,Adansi North,7,75,23,76.66666666666667,30
GHA,Ashanti,Adansi North,7,80,8,26.666666666666668,30
GHA,Ashanti,Adansi North,7,85,1,3.3333333333333335,30
GHA,Ashanti,Adansi North,7,90,0,0.0,30
GHA,Ashanti,Adansi North,8,40,30,100.0,30
GHA,Ashanti,Adansi North,8,45,30,100.0,30
GHA,Ashanti,Adansi North,8,50,30,100.0,30
GHA,Ashanti,Adansi North,8,55,30,100.0,30
GHA,Ashanti,Adansi North,8,60,30,100.0,30
GHA,Ashanti,Adansi North,8,65,30,100.0,30
GHA,Ashanti,Adansi North,8,70,30,100.0,30
GHA,Ashanti,Adansi North,8,75,30,100.0,30
GHA,Ashanti,Adansi North,8,80,28,93.33333333333333,30
GHA,Ashanti,Adansi North,8,85,20,66.66666666666666,30
GHA,Ashanti,Adansi North,8,90,5,16.666666666666664,30
GHA,Ashanti,Adansi South,2,40,0,0.0,30
GHA,Ashanti,Adansi South,2,45,0,0.0,30
GHA,Ashanti,Adansi South,2,50,0,0.0,30
GHA,Ashanti,Adansi South,2,55,0,0.0,30
GHA,Ashanti,Adansi South,2,60,0,0.0,30
GHA,Ashanti,Adansi South,2,65,0,0.0,30
GHA,Ashanti,Adansi South,2,70,0,0.0,30
GHA,Ashanti,Adansi South,2,75,0,0.0,30
GHA,Ashanti,Adansi South,2,80,0,0.0,30
GHA,Ashanti,Adansi South,2,85,0,0.0,30
GHA,Ashanti,Adansi South,2,90,0,0.0,30
GHA,Ashanti,Adansi South,3,40,20,66.66666666666666,30
GHA,Ashanti,Adansi South,3,45,8,26.666666666666668,30
GHA,Ashanti,Adansi South,3,50,1,3.3333333333333335,30
GHA,Ashanti,Adansi South,3,55,0,0.0,30
GHA,Ashanti,Adansi South,3,60,0,0.0,30
GHA,Ashanti,Adansi South,3,65,0,0.0,30
GHA,Ashanti,Adansi South,3,70,0,0.0,30
GHA,Ashanti,Adansi South,3,75,0,0.0,30
GHA,Ashanti,Adansi South,3,80,0,0.0,30
GHA,Ashanti,Adansi South,3,85,0,0.0,30
GHA,Ashanti,Adansi South,3,90,0,0.0,30
GHA,Ashanti,Adansi South,4,40,30,100.0,30
GHA,Ashanti,Adansi South,4,45,25,83.33333333333334,30
GHA,Ashanti,Adansi South,4,50,19,63.33333333333333,30
GHA,Ashanti,Adansi South,4,55,9,30.0,30
GHA,Ashanti,Adansi South,4,60,1,3.3333333333333335,30
GHA,Ashanti,Adansi South,4,65,0,0.0,30
GHA,Ashanti,Adansi South,4,70,0,0.0,30
GHA,Ashanti,Adansi South,4,75,0,0.0,30
GHA,Ashanti,Adansi South,4,80,0,0.0,30
GHA,Ashanti,Adansi South,4,85,0,0.0,30
GHA,Ashanti,Adansi South,4,90,0,0.0,30
GHA,Ashanti,Adansi South,5,40,30,100.0,30
GHA,Ashanti,Adansi South,5,45,30,100.0,30
GHA,Ashanti,Adansi South,5,50,30,100.0,30
GHA,Ashanti,Adansi South,5,55,23,76.66666666666667,30
GHA,Ashanti,Adansi South,5,60,15,50.0,30
GHA,Ashanti,Adansi South,5,65,2,6.666666666666667,30
GHA,Ashanti,Adansi South,5,70,0,0.0,30
GHA,Ashanti,Adansi South,5,75,0,0.0,30
GHA,Ashanti,Adansi South,5,80,0,0.0,30
GHA,Ashanti,Adansi South,5,85,0,0.0,30
GHA,Ashanti,Adansi South,5,90,0,0.0,30
GHA,Ashanti,Adansi South,6,40,30,100.0,30
GHA,Ashanti,Adansi South,6,45,30,100.0,30
GHA,Ashanti,Adansi South,6,50,30,100.0,30
GHA,Ashanti,Adansi South,6,55,30,100.0,30
GHA,Ashanti,Adansi South,6,60,30,100.0,30
GHA,Ashanti,Adansi South,6,65,24,80.0,30
GHA,Ashanti,Adansi South,6,70,6,20.0,30
GHA,Ashanti,Adansi South,6,75,0,0.0,30
GHA,Ashanti,Adansi South,6,80,0,0.0,30
GHA,Ashanti,Adansi South,6,85,0,0.0,30
GHA,Ashanti,Adansi South,6,90,0,0.0,30
GHA,Ashanti,Adansi South,7,40,30,100.0,30
GHA,Ashanti,Adansi South,7,45,30,100.0,30
GHA,Ashanti,Adansi South,7,50,30,100.0,30
GHA,Ashanti,Adansi South,7,55,30,100.0,30
GHA,Ashanti,Adansi South,7,60,30,100.0,30
GHA,Ashanti,Adansi South,7,65,30,100.0,30
GHA,Ashanti,Adansi South,7,70,29,96.66666666666667,30
GHA,Ashanti,Adansi South,7,75,22,73.33333333333333,30
GHA,Ashanti,Adansi South,7,80,5,16.666666666666664,30
GHA,Ashanti,Adansi South,7,85,0,0.0,30
GHA,Ashanti,Adansi South,7,90,0,0.0,30
GHA,Ashanti,Adansi South,8,40,30,100.0,30
GHA,Ashanti,Adansi South,8,45,30,100.0,30
GHA,Ashanti,Adansi South,8,50,30,100.0,30
GHA,Ashanti,Adansi South,8,55,30,100.0,30
GHA,Ashanti,Adansi South,8,60,30,100.0,30
GHA,Ashanti,Adansi South,8,65,30,100.0,30
GHA,Ashanti,Adansi South,8,70,30,100.0,30
GHA,Ashanti,Adansi South,8,75,30,100.0,30
GHA,Ashanti,Adansi South,8,80,28,93.33333333333333,30
GHA,Ashanti,Adansi South,8,85,16,53.333333333333336,30
GHA,Ashanti,Adansi South,8,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,40,1,3.3333333333333335,30
GHA,Ashanti,Afigya-Kwabre North,2,45,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,50,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,55,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,60,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,65,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,2,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,40,16,53.333333333333336,30
GHA,Ashanti,Afigya-Kwabre North,3,45,6,20.0,30
GHA,Ashanti,Afigya-Kwabre North,3,50,2,6.666666666666667,30
GHA,Ashanti,Afigya-Kwabre North,3,55,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,60,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,65,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,3,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,4,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,4,45,29,96.66666666666667,30
GHA,Ashanti,Afigya-Kwabre North,4,50,18,60.0,30
GHA,Ashanti,Afigya-Kwabre North,4,55,7,23.333333333333332,30
GHA,Ashanti,Afigya-Kwabre North,4,60,1,3.3333333333333335,30
GHA,Ashanti,Afigya-Kwabre North,4,65,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,4,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,4,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,4,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,4,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,4,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,5,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,5,45,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,5,50,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,5,55,28,93.33333333333333,30
GHA,Ashanti,Afigya-Kwabre North,5,60,19,63.33333333333333,30
GHA,Ashanti,Afigya-Kwabre North,5,65,3,10.0,30
GHA,Ashanti,Afigya-Kwabre North,5,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,5,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,5,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,5,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,5,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,6,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,6,45,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,6,50,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,6,55,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,6,60,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,6,65,28,93.33333333333333,30
GHA,Ashanti,Afigya-Kwabre North,6,70,20,66.66666666666666,30
GHA,Ashanti,Afigya-Kwabre North,6,75,4,13.333333333333334,30
GHA,Ashanti,Afigya-Kwabre North,6,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,6,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,6,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,7,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,7,45,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,7,50,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,7,55,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,7,60,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,7,65,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,7,70,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,7,75,28,93.33333333333333,30
GHA,Ashanti,Afigya-Kwabre North,7,80,19,63.33333333333333,30
GHA,Ashanti,Afigya-Kwabre North,7,85,8,26.666666666666668,30
GHA,Ashanti,Afigya-Kwabre North,7,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre North,8,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,45,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,50,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,55,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,60,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,65,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,70,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,75,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,80,30,100.0,30
GHA,Ashanti,Afigya-Kwabre North,8,85,27,90.0,30
GHA,Ashanti,Afigya-Kwabre North,8,90,16,53.333333333333336,30
GHA,Ashanti,Afigya-Kwabre South,2,40,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,45,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,50,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,55,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,60,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,65,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,2,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,40,15,50.0,30
GHA,Ashanti,Afigya-Kwabre South,3,45,6,20.0,30
GHA,Ashanti,Afigya-Kwabre South,3,50,2,6.666666666666667,30
GHA,Ashanti,Afigya-Kwabre South,3,55,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,60,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,65,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,3,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,4,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,4,45,26,86.66666666666667,30
GHA,Ashanti,Afigya-Kwabre South,4,50,15,50.0,30
GHA,Ashanti,Afigya-Kwabre South,4,55,6,20.0,30
GHA,Ashanti,Afigya-Kwabre South,4,60,1,3.3333333333333335,30
GHA,Ashanti,Afigya-Kwabre South,4,65,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,4,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,4,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,4,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,4,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,4,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,5,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,5,45,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,5,50,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,5,55,28,93.33333333333333,30
GHA,Ashanti,Afigya-Kwabre South,5,60,15,50.0,30
GHA,Ashanti,Afigya-Kwabre South,5,65,3,10.0,30
GHA,Ashanti,Afigya-Kwabre South,5,70,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,5,75,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,5,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,5,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,5,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,6,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,6,45,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,6,50,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,6,55,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,6,60,29,96.66666666666667,30
GHA,Ashanti,Afigya-Kwabre South,6,65,29,96.66666666666667,30
GHA,Ashanti,Afigya-Kwabre South,6,70,16,53.333333333333336,30
GHA,Ashanti,Afigya-Kwabre South,6,75,2,6.666666666666667,30
GHA,Ashanti,Afigya-Kwabre South,6,80,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,6,85,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,6,90,0,0.0,30
GHA,Ashanti,Afigya-Kwabre South,7,40,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,7,45,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,7,50,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,7,55,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,7,60,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,7,65,30,100.0,30
GHA,Ashanti,Afigya-Kwabre South,7,70,29,96.66666666666667,30
